image_index,label,mineral,format,file_size,mode,image_width,image_height,brightness,contrast,aspect_ratio
3933,1,Silver,JPEG,150624.0,RGB,576.0,645.0,0.1142396155275202,0.1667276094482112,0.8930232558139535
3934,1,Stephanite,JPEG,636395.0,RGB,1002.0,862.0,0.5398014398390337,0.2532645839236178,1.1624129930394431
3936,1,Silver,JPEG,606099.0,RGB,1010.0,921.0,0.6227548280790908,0.1255003341840113,1.0966340933767644
3939,1,Silver,JPEG,686570.0,RGB,1016.0,891.0,0.632773742953353,0.2242367074960806,1.1402918069584735
3940,1,Pyrargyrite,JPEG,32586.0,RGB,371.0,400.0,0.633864224935257,0.3616514541494841,0.9275
3941,1,Silver,JPEG,100776.0,RGB,800.0,688.0,0.6447775521545831,0.2398193086194229,1.162790697674419
3942,1,Silver,JPEG,98174.0,RGB,800.0,800.0,0.7824485723039215,0.3166802848483421,1.0
3943,1,Proustite,JPEG,236538.0,RGB,1024.0,683.0,0.3633474811959923,0.1491877173237668,1.499267935578331
3949,1,Silver,JPEG,379201.0,RGB,748.0,645.0,0.1574029016324019,0.2051277594548056,1.15968992248062
3950,1,Silver,JPEG,132543.0,RGB,768.0,1024.0,0.4653216492895986,0.142367372683854,0.75
3952,1,Acanthite,JPEG,97183.0,RGB,640.0,480.0,0.5439117264093137,0.1176650020496352,1.3333333333333333
3953,1,Silver,JPEG,168763.0,RGB,572.0,645.0,0.1153961800473428,0.1994292311859232,0.8868217054263566
3958,1,Silver,JPEG,439010.0,RGB,1024.0,768.0,0.3802696128296698,0.208244305626339,1.3333333333333333
3964,1,Acanthite,JPEG,129037.0,RGB,888.0,1000.0,0.7815368883589464,0.3148412656938338,0.888
3965,1,Acanthite,JPEG,66328.0,RGB,649.0,1000.0,0.8788207438291187,0.2516192077729464,0.649
3966,1,Acanthite,JPEG,54991.0,RGB,604.0,1000.0,0.8938912089339047,0.2269871659743244,0.604
3967,1,Silver,JPEG,266211.0,RGB,579.0,645.0,0.1893338856743378,0.2213735880295066,0.8976744186046511
3968,1,Silver,JPEG,176363.0,RGB,800.0,600.0,0.2969335375816992,0.1566238719986536,1.3333333333333333
3971,1,Silver,JPEG,44033.0,RGB,900.0,599.0,0.7534089131850106,0.2604243901930063,1.5025041736227045
3973,1,Silver,JPEG,229926.0,RGB,560.0,645.0,0.1677928473715066,0.2138615081176907,0.8682170542635659
3979,1,Silver,JPEG,524206.0,RGB,1024.0,814.0,0.6551723938385241,0.2524169083006892,1.257985257985258
3980,1,Silver,JPEG,426778.0,RGB,810.0,1024.0,0.5272218534404502,0.1481706813677758,0.791015625
3981,1,Stephanite,JPEG,81536.0,RGB,405.0,432.0,0.8269127509257017,0.2854086342291049,0.9375
3982,1,Stephanite,JPEG,81782.0,RGB,430.0,432.0,0.8127906132306496,0.2987084709906613,0.9953703703703703
3983,1,Stephanite,JPEG,78296.0,RGB,415.0,432.0,0.8156019065368225,0.3030038563092306,0.960648148148148
3984,1,Silver,JPEG,760357.0,RGB,1000.0,830.0,0.4701140326009924,0.19825823455769,1.2048192771084338
3985,1,Proustite,JPEG,114896.0,RGB,640.0,480.0,0.4620825291053922,0.1508892681832359,1.3333333333333333
3986,1,Silver,JPEG,85446.0,RGB,454.0,432.0,0.8695116474555233,0.2515866252200278,1.0509259259259258
3987,1,Silver,JPEG,84708.0,RGB,454.0,432.0,0.8806779646105464,0.2384043371134813,1.0509259259259258
3991,1,Silver,JPEG,164692.0,RGB,545.0,645.0,0.1445111733051089,0.1997344830888142,0.8449612403100775
3993,1,Proustite,JPEG,253132.0,RGB,768.0,1024.0,0.0878805222854116,0.1698879036697271,0.75
3994,1,Proustite,JPEG,384750.0,RGB,768.0,1024.0,0.0978114707797181,0.1708630035920384,0.75
3995,1,Stephanite,JPEG,156605.0,RGB,465.0,345.0,0.5301661579077634,0.2363701840339298,1.3478260869565215
3996,1,Silver,JPEG,102795.0,RGB,465.0,511.0,0.9128022303338776,0.206315114772919,0.9099804305283756
3997,1,Chlorargyrite,JPEG,174481.0,RGB,832.0,883.0,0.4283315686018287,0.123947128960867,0.942242355605889
3998,1,Chlorargyrite,JPEG,129131.0,RGB,855.0,734.0,0.5022700631473966,0.1108068655010203,1.164850136239782
4001,1,Stephanite,JPEG,371298.0,RGB,800.0,600.0,0.3702462173202614,0.2629792468854688,1.3333333333333333
4002,1,Silver,JPEG,217490.0,RGB,825.0,1024.0,0.2317527295008912,0.3246506814381812,0.8056640625
4005,1,Silver,JPEG,22678.0,RGB,441.0,432.0,0.9747272777423726,0.1194954503496538,1.0208333333333333
4006,1,Chlorargyrite,JPEG,663653.0,RGB,1024.0,768.0,0.4413513881708283,0.3197703367020109,1.3333333333333333
4007,1,Chlorargyrite,JPEG,570221.0,RGB,1024.0,768.0,0.4033073824215559,0.3829652815709999,1.3333333333333333
4008,1,Chlorargyrite,JPEG,617311.0,RGB,1024.0,768.0,0.1942764182495915,0.2278835217294405,1.3333333333333333
4009,1,Chlorargyrite,JPEG,566508.0,RGB,1024.0,768.0,0.2094755284926471,0.2276136648836757,1.3333333333333333
4011,1,Proustite,JPEG,183261.0,RGB,768.0,1024.0,0.3446638967476639,0.1583339252058217,0.75
4012,1,Silver,JPEG,590264.0,RGB,996.0,1024.0,0.4559407667434447,0.1862199834770314,0.97265625
4013,1,Acanthite,JPEG,271793.0,RGB,1020.0,765.0,0.2226543988863006,0.2954043918290188,1.3333333333333333
4014,1,Silver,JPEG,122066.0,RGB,900.0,675.0,0.1902998015008473,0.3292260577084077,1.3333333333333333
4015,1,Silver,JPEG,124300.0,RGB,438.0,432.0,0.8329672406760775,0.2592984160930175,1.0138888888888888
4016,1,Silver,JPEG,125784.0,RGB,405.0,432.0,0.8143364757883034,0.2711253811726658,0.9375
4017,1,Pyrargyrite,JPEG,120803.0,RGB,1024.0,818.0,0.4967617723090153,0.22170533843587,1.2518337408312958
4018,1,Stephanite,JPEG,109206.0,RGB,426.0,432.0,0.759431117691382,0.3199623639199105,0.9861111111111112
4019,1,Stephanite,JPEG,96646.0,RGB,425.0,432.0,0.7951893929685163,0.2756522307273313,0.9837962962962964
4020,1,Stephanite,JPEG,66366.0,RGB,426.0,432.0,0.8297548636042837,0.2788607257531476,0.9861111111111112
4021,1,Acanthite,JPEG,533879.0,L,990.0,912.0,0.3033497687574054,0.1675404330404119,1.0855263157894737
4025,1,Silver,JPEG,208568.0,RGB,588.0,645.0,0.1645361710575702,0.186753904287024,0.9116279069767442
4027,1,Silver,JPEG,281106.0,RGB,456.0,432.0,0.4778785084534138,0.2234541941872693,1.0555555555555556
4028,1,Silver,JPEG,144260.0,RGB,1024.0,768.0,0.1657002966388378,0.2808373934107224,1.3333333333333333
4029,1,Chlorargyrite,JPEG,674818.0,RGB,983.0,893.0,0.4022204541742035,0.1608749568331094,1.100783874580067
4030,1,Silver,JPEG,331540.0,RGB,800.0,616.0,0.400358806022409,0.2262778634415572,1.2987012987012987
4034,1,Miargyrite,JPEG,158930.0,RGB,465.0,421.0,0.328626148899015,0.256282482281181,1.1045130641330163
4035,1,Miargyrite,JPEG,176565.0,RGB,465.0,493.0,0.3206649449022558,0.2524848657696625,0.9432048681541582
4036,1,Miargyrite,JPEG,160880.0,RGB,465.0,333.0,0.3903687115325319,0.195813786205922,1.3963963963963963
4037,1,Miargyrite,JPEG,180572.0,RGB,465.0,455.0,0.4318850822380234,0.266308412213275,1.021978021978022
4038,1,Miargyrite,JPEG,247742.0,RGB,465.0,569.0,0.3998060892251907,0.2404823191861613,0.8172231985940246
4039,1,Miargyrite,JPEG,96603.0,RGB,465.0,233.0,0.3547186864039076,0.2458275502373752,1.9957081545064377
4041,1,Silver,JPEG,160795.0,RGB,800.0,800.0,0.4552586642156863,0.2616680677756801,1.0
4044,1,Silver,JPEG,1104876.0,RGB,850.0,676.0,0.5071330166595005,0.2180626550663351,1.257396449704142
4045,1,Acanthite,JPEG,1166014.0,RGB,850.0,818.0,0.392044094381604,0.2101932337895986,1.039119804400978
4047,1,Silver,JPEG,199307.0,RGB,409.0,550.0,0.7378781690048771,0.2218229965661128,0.7436363636363637
4048,1,Silver,JPEG,54361.0,RGB,401.0,432.0,0.9064020232642794,0.2189957192083395,0.9282407407407408
4049,1,Silver,JPEG,65533.0,RGB,425.0,432.0,0.9034999145627752,0.2233506602178811,0.9837962962962964
4050,1,Silver,JPEG,89401.0,RGB,640.0,480.0,0.4832438087214052,0.2141719861510986,1.3333333333333333
4051,1,Silver,JPEG,50709.0,RGB,640.0,480.0,0.3598519837622549,0.1389187584464949,1.3333333333333333
4052,1,Chlorargyrite,JPEG,49450.0,RGB,640.0,480.0,0.6147616932189542,0.1853479014284343,1.3333333333333333
4053,1,Chlorargyrite,JPEG,65084.0,RGB,640.0,480.0,0.5857156735089869,0.1767348162621314,1.3333333333333333
4054,1,Chlorargyrite,JPEG,70245.0,RGB,640.0,480.0,0.6012664930555558,0.2420584327475595,1.3333333333333333
4055,1,Chlorargyrite,JPEG,85831.0,RGB,640.0,480.0,0.5788661534926473,0.1863710474909821,1.3333333333333333
4056,1,Chlorargyrite,JPEG,89364.0,RGB,640.0,480.0,0.5896222937091504,0.1882833883878121,1.3333333333333333
4057,1,Proustite,JPEG,125705.0,RGB,465.0,542.0,0.8268495580591483,0.2335059105380665,0.8579335793357934
4058,1,Proustite,JPEG,88341.0,RGB,465.0,339.0,0.7633442607861173,0.2347556413092294,1.3716814159292037
4059,1,Proustite,JPEG,64018.0,RGB,465.0,278.0,0.8124320126441542,0.1659276638286601,1.6726618705035972
4060,1,Silver,JPEG,729518.0,RGB,945.0,908.0,0.5771329762121851,0.1853652723085436,1.040748898678414
4061,1,Silver,JPEG,107449.0,RGB,437.0,432.0,0.8176691195166093,0.2569188724147052,1.0115740740740742
4069,1,Silver,JPEG,150182.0,RGB,363.0,600.0,0.782734438862781,0.2602945710246032,0.605
4070,1,Silver,JPEG,79957.0,RGB,432.0,432.0,0.8530384676161273,0.2254333416339094,1.0
4071,1,Silver,JPEG,27000.0,RGB,413.0,432.0,0.9752043033158024,0.1076107839351167,0.9560185185185184
4072,1,Silver,JPEG,26780.0,RGB,441.0,432.0,0.974456140480884,0.1132593966732558,1.0208333333333333
4073,1,Silver,JPEG,501674.0,RGB,726.0,645.0,0.1712349210297226,0.2428980491800283,1.1255813953488372
4074,1,Silver,JPEG,46235.0,RGB,800.0,533.0,0.6234553121436193,0.2321805621622238,1.50093808630394
4075,1,Proustite,JPEG,92419.0,RGB,876.0,644.0,0.595283904707406,0.2047168023418534,1.360248447204969
4076,1,Acanthite,JPEG,179448.0,RGB,665.0,681.0,0.3640953900688491,0.219214909881996,0.9765051395007344
4077,1,Silver,JPEG,190727.0,RGB,399.0,600.0,0.734270643930087,0.1987640541941917,0.665
4078,1,Freibergite,JPEG,322782.0,RGB,983.0,1000.0,0.5652393114315919,0.1885412400865171,0.983
4079,1,Stephanite,JPEG,87136.0,RGB,432.0,432.0,0.8431915320140402,0.2836971257723144,1.0
4080,1,Stephanite,JPEG,97459.0,RGB,432.0,432.0,0.8172015578350681,0.29181719080511,1.0
4081,1,Silver,JPEG,201273.0,RGB,720.0,720.0,0.0961682552650689,0.2189413140171628,1.0
4082,1,Silver,JPEG,170520.0,RGB,432.0,432.0,0.5547130520589579,0.177245860932101,1.0
4083,1,Silver,JPEG,181245.0,RGB,432.0,432.0,0.6482037490922297,0.1854134143514161,1.0
4084,1,Silver,JPEG,39680.0,RGB,432.0,432.0,0.9509465398813848,0.1603568411942581,1.0
4086,1,Silver,JPEG,186299.0,RGB,392.0,600.0,0.7094379751900762,0.2540325210674762,0.6533333333333333
4087,1,Silver,JPEG,186168.0,RGB,465.0,496.0,0.6622080417321282,0.2429911562262637,0.9375
4088,1,Silver,JPEG,188958.0,RGB,465.0,488.0,0.7505930396131658,0.2491913964187553,0.9528688524590164
4089,1,Silver,JPEG,162243.0,RGB,465.0,543.0,0.8753116835161561,0.1789084556892806,0.856353591160221
4091,1,Silver,JPEG,196972.0,RGB,392.0,600.0,0.7266302854475126,0.2662846190751867,0.6533333333333333
4092,1,Silver,JPEG,183836.0,RGB,387.0,600.0,0.7310390467987371,0.2608366672457591,0.645
4094,1,Silver,JPEG,136685.0,RGB,465.0,575.0,0.7638921321123123,0.2637590083322037,0.808695652173913
4095,1,Silver,JPEG,130846.0,RGB,394.0,600.0,0.8264346737002756,0.2225403609671868,0.6566666666666666
4096,1,Silver,JPEG,115719.0,RGB,402.0,600.0,0.7921820147627875,0.15630425222842,0.67
4097,1,Silver,JPEG,119190.0,RGB,424.0,600.0,0.804443334566531,0.1503389371595383,0.7066666666666667
4103,1,Stephanite,JPEG,57546.0,RGB,432.0,432.0,0.8376641761814464,0.2862380396778085,1.0
4104,1,Stephanite,JPEG,143995.0,RGB,432.0,432.0,0.332696633180021,0.2269243875269236,1.0
4105,1,Stephanite,JPEG,69118.0,RGB,432.0,432.0,0.8532996197450171,0.2648824727351584,1.0
4106,1,Stephanite,JPEG,68120.0,RGB,432.0,432.0,0.8439027029707631,0.2775887923307743,1.0
4107,1,Silver,JPEG,97384.0,RGB,432.0,432.0,0.8545872459923612,0.2397836887294957,1.0
4108,1,Silver,JPEG,595812.0,RGB,1024.0,523.0,0.2086213703932816,0.2234332256377879,1.9579349904397705
4109,1,Silver,JPEG,816923.0,RGB,1024.0,751.0,0.3085418533050704,0.2385537283184436,1.363515312916112
4110,1,Polybasite,JPEG,323767.0,RGB,926.0,742.0,0.5953085655795382,0.2553939610682045,1.247978436657682
4113,1,Silver,JPEG,693295.0,RGB,1024.0,1006.0,0.3963463817280142,0.1535803801487913,1.0178926441351888
4114,1,Silver,JPEG,596564.0,RGB,1024.0,725.0,0.2889024150608519,0.1957132704921525,1.4124137931034482
4115,1,Silver,JPEG,606781.0,RGB,1024.0,801.0,0.1984182321883186,0.1932355761797456,1.2784019975031211
4116,1,Silver,JPEG,709378.0,RGB,847.0,1024.0,0.3949457572285114,0.1615765734512528,0.8271484375
4117,1,Silver,JPEG,899260.0,RGB,1024.0,733.0,0.4296463351072012,0.198340073331916,1.3969986357435198
4118,1,Silver,JPEG,98131.0,RGB,304.0,600.0,0.817062371001032,0.226148268986627,0.5066666666666667
4119,1,Silver,JPEG,107748.0,RGB,312.0,600.0,0.7914854407574998,0.2300782156000115,0.52
4120,1,Chlorargyrite,JPEG,156082.0,RGB,1024.0,683.0,0.4234338161280251,0.162993479663931,1.499267935578331
4122,1,Acanthite,JPEG,48905.0,RGB,432.0,432.0,0.9097178724885016,0.2278380666331877,1.0
4123,1,Acanthite,JPEG,61237.0,RGB,432.0,432.0,0.8798331845598322,0.2724872335280331,1.0
4124,1,Acanthite,JPEG,52220.0,RGB,432.0,432.0,0.9030245358602974,0.2362408386983206,1.0
4125,1,Acanthite,JPEG,50758.0,RGB,432.0,432.0,0.8980492810121304,0.2454561989099445,1.0
4126,1,Silver,JPEG,338359.0,RGB,900.0,578.0,0.1874026656414199,0.2222987358076871,1.5570934256055364
4129,1,Chlorargyrite,JPEG,185025.0,RGB,683.0,1024.0,0.2273817493917405,0.2375765732719366,0.6669921875
4130,1,Silver,JPEG,110952.0,RGB,432.0,432.0,0.7611037775020846,0.3171887009957279,1.0
4131,1,Silver,JPEG,165851.0,RGB,432.0,432.0,0.5708823781570241,0.3195895227135784,1.0
4132,1,Silver,JPEG,169132.0,RGB,432.0,432.0,0.6121035438352295,0.2851865761575907,1.0
4134,1,Silver,JPEG,84368.0,RGB,385.0,1024.0,0.0659261403425006,0.1878435340660565,0.3759765625
4135,1,Acanthite,JPEG,305580.0,RGB,683.0,1024.0,0.1612478760263256,0.2428784466191523,0.6669921875
4136,1,Silver,JPEG,354102.0,RGB,886.0,768.0,0.1868692045102465,0.2068767576959119,1.1536458333333333
4137,1,Pyrargyrite,JPEG,474564.0,RGB,831.0,735.0,0.5195582990516704,0.1431572518565631,1.1306122448979592
4138,1,Acanthite,JPEG,94748.0,RGB,360.0,500.0,0.7883477124183007,0.2752148869096213,0.72
4139,1,Acanthite,JPEG,103893.0,RGB,371.0,500.0,0.7652208234237091,0.2590876361824686,0.742
4140,1,Silver,JPEG,268261.0,RGB,459.0,600.0,0.5703505774132457,0.1582515740015498,0.765
4141,1,Silver,JPEG,94096.0,RGB,465.0,357.0,0.8544363239708703,0.2121577946841002,1.3025210084033614
4142,1,Silver,JPEG,15797.0,RGB,432.0,432.0,0.9895410757753031,0.0745119127564437,1.0
4143,1,Silver,JPEG,17244.0,RGB,432.0,432.0,0.9882997206084084,0.0777974286273632,1.0
4144,1,Silver,JPEG,25968.0,RGB,432.0,432.0,0.9689934379959118,0.1299344180984429,1.0
4148,1,Chlorargyrite,JPEG,241536.0,RGB,1024.0,738.0,0.3322567171558662,0.3642847500348321,1.3875338753387534
4149,1,Acanthite,JPEG,463695.0,RGB,1024.0,865.0,0.577430459629661,0.2283386543268352,1.1838150289017342
4150,1,Acanthite,JPEG,366316.0,RGB,1024.0,765.0,0.55542379032904,0.29672321536347,1.338562091503268
4151,1,Acanthite,JPEG,379735.0,RGB,1024.0,744.0,0.4096431171594983,0.3181706736079406,1.3763440860215057
4152,1,Pyrargyrite,JPEG,493674.0,RGB,1024.0,673.0,0.4615283085048656,0.1555336792145961,1.5215453194650816
4153,1,Pyrargyrite,JPEG,646440.0,RGB,1003.0,872.0,0.3145159323253481,0.2012161760701895,1.150229357798165
4165,1,Polybasite,JPEG,107006.0,RGB,465.0,334.0,0.7608497868273574,0.2357867870498216,1.3922155688622757
4166,1,Acanthite,JPEG,181014.0,RGB,768.0,1024.0,0.5589081209469465,0.221833376827979,0.75
4167,1,Silver,JPEG,183977.0,RGB,768.0,1024.0,0.483743560392093,0.160127362741923,0.75
4168,1,Stephanite,JPEG,50931.0,RGB,432.0,432.0,0.883702976646763,0.2346630582624212,1.0
4169,1,Stephanite,JPEG,65675.0,RGB,432.0,432.0,0.8391823803423977,0.2997988666169254,1.0
4170,1,Freibergite,JPEG,204782.0,RGB,800.0,600.0,0.2195869526143791,0.2444151344696015,1.3333333333333333
4171,1,Silver,JPEG,179294.0,RGB,768.0,1024.0,0.4952813790514578,0.1683400028582564,0.75
4172,1,Silver,JPEG,388023.0,RGB,808.0,720.0,0.7900150725856899,0.3240450949827745,1.1222222222222222
4173,1,Silver,JPEG,406375.0,RGB,820.0,720.0,0.7985557149689144,0.3170614843690295,1.1388888888888888
4174,1,Silver,JPEG,161855.0,RGB,432.0,432.0,0.3642028261922053,0.2028981041644616,1.0
4175,1,Silver,JPEG,173169.0,RGB,432.0,432.0,0.3572547884894698,0.2156024342116566,1.0
4176,1,Silver,JPEG,175086.0,RGB,432.0,432.0,0.4340491061822534,0.2310250378215859,1.0
4177,1,Silver,JPEG,98907.0,RGB,432.0,432.0,0.8064402535705639,0.3045626865572512,1.0
4178,1,Silver,JPEG,93007.0,RGB,432.0,432.0,0.8201074111057317,0.2974667662788097,1.0
4179,1,Acanthite,JPEG,460921.0,RGB,900.0,640.0,0.5471127927559915,0.280124350436267,1.40625
4180,1,Silver,JPEG,576456.0,RGB,900.0,647.0,0.1745623945611217,0.1609748190218165,1.3910355486862442
4182,1,Silver,JPEG,291288.0,RGB,724.0,1024.0,0.0840777625578891,0.1555639087852585,0.70703125
4189,1,Chlorargyrite,JPEG,589014.0,RGB,935.0,817.0,0.5956685505874239,0.1228446929321025,1.1444308445532436
4190,1,Chlorargyrite,JPEG,916911.0,RGB,935.0,825.0,0.5091817832302263,0.1917343289267329,1.1333333333333333
4191,1,Silver,JPEG,25226.0,RGB,432.0,432.0,0.9747985043640226,0.1176514598010483,1.0
4192,1,Silver,JPEG,24148.0,RGB,432.0,432.0,0.9740229489429516,0.1213512961381697,1.0
4193,1,Proustite,JPEG,100230.0,RGB,640.0,480.0,0.3581014348447713,0.1476047740127884,1.3333333333333333
4194,1,Acanthite,JPEG,163169.0,RGB,1024.0,683.0,0.4592320074534206,0.2807120988773708,1.499267935578331
4195,1,Stephanite,JPEG,166009.0,RGB,815.0,765.0,0.5613071077743421,0.230917082514878,1.065359477124183
4196,1,Proustite,JPEG,183722.0,RGB,1024.0,683.0,0.5291286055967042,0.2980774442006643,1.499267935578331
4197,1,Polybasite,JPEG,279153.0,RGB,1024.0,683.0,0.403257411927985,0.2504432066910317,1.499267935578331
4198,1,Proustite,JPEG,166823.0,RGB,1024.0,683.0,0.5192858099270088,0.3634341528550395,1.499267935578331
4199,1,Acanthite,JPEG,169358.0,RGB,363.0,600.0,0.3326786582401556,0.2006293328601883,0.605
4203,1,Silver,JPEG,200017.0,RGB,620.0,645.0,0.1292191086987432,0.2003474021646943,0.9612403100775194
4204,1,Silver,JPEG,22164.0,RGB,800.0,600.0,0.8613641013071895,0.2133233797457931,1.3333333333333333
4205,1,Acanthite,JPEG,170193.0,RGB,465.0,597.0,0.3436005666112557,0.1970178181809427,0.7788944723618091
4206,1,Silver,JPEG,139197.0,RGB,901.0,835.0,0.6894490395066756,0.1143628673842471,1.0790419161676648
4208,1,Miargyrite,JPEG,273824.0,RGB,465.0,470.0,0.4525052552249453,0.172517554916821,0.9893617021276596
4209,1,Miargyrite,JPEG,124601.0,RGB,465.0,335.0,0.2802582659126882,0.22740394208866,1.388059701492537
4210,1,Miargyrite,JPEG,263802.0,RGB,465.0,461.0,0.4477809197525021,0.1859562151564558,1.0086767895878526
4211,1,Silver,JPEG,124688.0,RGB,680.0,1024.0,0.2367865630857121,0.1263338022038893,0.6640625
4212,1,Acanthite,JPEG,79144.0,RGB,1024.0,680.0,0.2087132972444493,0.0957869056686122,1.5058823529411764
4213,1,Proustite,JPEG,118106.0,RGB,697.0,1024.0,0.8697942545696548,0.2469519320297499,0.6806640625
4214,1,Stephanite,JPEG,141039.0,RGB,949.0,768.0,0.7693091003085463,0.2751400221371474,1.2356770833333333
4215,1,Silver,JPEG,143137.0,RGB,730.0,1024.0,0.1581608256530352,0.2112840355788852,0.712890625
4216,1,Silver,JPEG,231805.0,RGB,1024.0,768.0,0.3043120540045446,0.1822029045360622,1.3333333333333333
4217,1,Silver,JPEG,222102.0,RGB,1024.0,752.0,0.3053207836700172,0.1896886349629709,1.3617021276595744
4219,1,Acanthite,JPEG,139173.0,RGB,465.0,587.0,0.8044566133683603,0.2999752210284572,0.7921635434412265
4220,1,Acanthite,JPEG,133598.0,RGB,465.0,513.0,0.7239159134277703,0.3223673565758685,0.9064327485380116
4221,1,Acanthite,JPEG,197624.0,RGB,445.0,600.0,0.44859362561504,0.3196074630217315,0.7416666666666667
4222,1,Proustite,JPEG,162029.0,RGB,1024.0,768.0,0.5587654412961472,0.1895108525180404,1.3333333333333333
4224,1,Silver,JPEG,171936.0,RGB,522.0,800.0,0.6204118680039067,0.2597390218102909,0.6525
4225,1,Silver,JPEG,184759.0,RGB,800.0,681.0,0.6309892675131729,0.294142299640069,1.1747430249632893
4226,1,Silver,JPEG,189750.0,RGB,800.0,643.0,0.628663030219864,0.2979404254484852,1.244167962674961
4227,1,Silver,JPEG,268215.0,RGB,734.0,800.0,0.616727700753326,0.3101655352376484,0.9175
4228,1,Silver,JPEG,212114.0,RGB,678.0,800.0,0.7083133712186941,0.2676192798263932,0.8475
4229,1,Silver,JPEG,227237.0,RGB,800.0,723.0,0.6331919426138369,0.2651041848050585,1.1065006915629323
4230,1,Silver,JPEG,207827.0,RGB,717.0,800.0,0.6459620764623842,0.2094531320470971,0.89625
4231,1,Silver,JPEG,226623.0,RGB,800.0,682.0,0.5302052282789947,0.3066816330537203,1.1730205278592376
4232,1,Silver,JPEG,223666.0,RGB,800.0,779.0,0.6652293916282818,0.2917673778719636,1.0269576379974326
4233,1,Silver,JPEG,231996.0,RGB,721.0,800.0,0.6543928843382011,0.22058660954321,0.90125
4234,1,Silver,JPEG,192585.0,RGB,721.0,800.0,0.6967557722117973,0.230720470837455,0.90125
4235,1,Silver,JPEG,243044.0,RGB,800.0,752.0,0.5767305290467251,0.2774291001740233,1.0638297872340423
4236,1,Silver,JPEG,144477.0,RGB,800.0,480.0,0.5518866115196078,0.1742746860309179,1.6666666666666667
4237,1,Silver,JPEG,216836.0,RGB,713.0,800.0,0.4607467961939333,0.233942255416155,0.89125
4238,1,Silver,JPEG,161378.0,RGB,800.0,586.0,0.5357237418858332,0.292194522753156,1.3651877133105803
4239,1,Silver,JPEG,224228.0,RGB,800.0,697.0,0.5564125031648239,0.3479959315494771,1.147776183644189
4241,1,Silver,JPEG,25176.0,RGB,432.0,432.0,0.9615194397374862,0.1525047998351371,1.0
4242,1,Silver,JPEG,24605.0,RGB,432.0,432.0,0.9671421114742194,0.1354855771994383,1.0
4243,1,Chlorargyrite,JPEG,601151.0,RGB,900.0,596.0,0.2667836849877907,0.2321329062214846,1.5100671140939597
4244,1,Silver,JPEG,174928.0,RGB,465.0,365.0,0.4224821351725253,0.2439378318619293,1.273972602739726
4245,1,Silver,JPEG,156695.0,RGB,465.0,418.0,0.3252694123901554,0.2567248779345141,1.11244019138756
4253,1,Silver,JPEG,98407.0,RGB,432.0,432.0,0.8278921316468972,0.2691070430746101,1.0
4254,1,Silver,JPEG,144957.0,RGB,432.0,432.0,0.5585469956158047,0.249626474663467,1.0
4255,1,Silver,JPEG,156600.0,RGB,432.0,432.0,0.4169607675031603,0.1750668057979448,1.0
4256,1,Silver,JPEG,80587.0,RGB,432.0,432.0,0.8488907758748218,0.2670233613033006,1.0
4257,1,Silver,JPEG,1260790.0,RGB,749.0,850.0,0.4552412921188266,0.2603602163465417,0.8811764705882353
4261,1,Proustite,JPEG,204817.0,RGB,1000.0,1009.0,0.4059059834042636,0.2520897672177365,0.9910802775024776
4262,1,Proustite,JPEG,135391.0,RGB,837.0,714.0,0.2458435675907866,0.3113282763916584,1.1722689075630253
4268,1,Silver,JPEG,388913.0,RGB,900.0,671.0,0.6462618145453247,0.2158757657316913,1.3412816691505216
4269,1,Acanthite,JPEG,703985.0,RGB,978.0,1024.0,0.1585618283612013,0.1237040760017639,0.955078125
4270,1,Chlorargyrite,JPEG,84574.0,RGB,800.0,600.0,0.5702218790849676,0.1796016057675364,1.3333333333333333
4271,1,Acanthite,JPEG,86153.0,RGB,432.0,324.0,0.4207092713628661,0.2335929678353238,1.3333333333333333
4273,1,Acanthite,JPEG,50775.0,RGB,432.0,324.0,0.2960658234487211,0.2207960436433979,1.3333333333333333
4274,1,Acanthite,JPEG,52868.0,RGB,432.0,324.0,0.3735147305378484,0.1794280809409538,1.3333333333333333
4277,1,Pyrargyrite,JPEG,149612.0,RGB,465.0,326.0,0.3613651373868368,0.2286255099850569,1.4263803680981595
4279,1,Pyrargyrite,JPEG,146242.0,RGB,465.0,324.0,0.365303852591083,0.200386997150062,1.4351851851851851
4280,1,Pyrargyrite,JPEG,154458.0,RGB,465.0,358.0,0.3336074450204182,0.2170447281329624,1.2988826815642458
4283,1,Silver,JPEG,46156.0,RGB,432.0,324.0,0.3710258983565991,0.2449150425074615,1.3333333333333333
4284,1,Silver,JPEG,41075.0,RGB,432.0,324.0,0.4142989826245999,0.1477756796474005,1.3333333333333333
4285,1,Silver,JPEG,40714.0,RGB,432.0,324.0,0.4838366416525457,0.1489177756535031,1.3333333333333333
4287,1,Silver,JPEG,140508.0,RGB,465.0,406.0,0.7492095688850254,0.272819014975559,1.145320197044335
4288,1,Silver,JPEG,95513.0,RGB,465.0,409.0,0.8613213656259362,0.2463546194671855,1.136919315403423
4289,1,Silver,JPEG,23033.0,RGB,432.0,432.0,0.9825717516945048,0.0898547174794874,1.0
4290,1,Silver,JPEG,23427.0,RGB,432.0,432.0,0.9765287107641408,0.1108919595045275,1.0
4293,1,Pyrargyrite,JPEG,155247.0,RGB,465.0,459.0,0.6740867702294452,0.2516707524678525,1.0130718954248366
